reptilia	东洋界	黑底洒金斑、背甲立三排骨刺	哈米顿氏龟	Geoclemys hamiltonii	哈米顿氏龟	通体黑而缀黄点，三条脊棱上突成尖刺；栖于南亚大河的缓流与河漫滩，咬合力强，因捕猎与河滩开发而濒危	哈米頓氏龜
reptilia	东洋界	背脊高起得像屋顶的龟	冠背龟	Hardella thurjii	冠背龟	背甲中央一道高耸脊棱似屋脊；栖南亚缓流河川与水草塘，被当作食用大量捕捉，市场贸易是其主要压力	冠背龟
reptilia	新北界	一开口就念出自己名字的壁虎	大壁虎	Gekko gecko	大壁虎	体型硕大，鸣声似“tokay”；趾瓣与爪并用可攀光滑壁面，护卵护幼，因药用与宠物贸易被大量捕捉	大壁虎
reptilia	东洋界	背上起三条棱、外号枫叶龟的小龟	地龟	Geoemyda spengleri	地龟	中国南方与越南北部山林地栖，背甲三棱、腹甲可部分闭合；主食蚯蚓与蜗牛，落叶林破碎使其受威胁	地龜
reptilia	新北界	盾片上刻着一圈圈纹路的北美水龟	木雕水龟	Glyptemys insculpta	木雕水龟	背甲盾片具同心凹刻；性成熟晚、年产卵少、行动迟缓，宠物采集与河岸林砍伐令种群难以恢复	木雕水龜
reptilia	新北界	用尾巴撑住身体下蹲毒液的蜥	墨西哥毒蜥	Heloderma horridum	墨西哥毒蜥	下颌肌肉向下后拉为毒腺挤压出毒，毒液顺齿沟流入口腔；能攀矮树与掘洞，行动迟缓却咬住不放	墨西哥毒蜥
reptilia	东洋界	东南亚沼泽里最大的半水栖龟	亚洲巨龟	Heosemys grandis	亚洲巨龟	东南亚大陆湿地与林溪中体型最大者，背甲可达数十厘米；因肉用与观赏捕猎急剧下降，幼体存活率低	亞洲巨龜
amphibia	新北界	胸前一撮刺毛当身份证的蟾蜍	美国蟾蜍	Anaxyrus americanus	美国蟾蜍	北美东部常见，每个疣上长一簇刚毛，以此区别同域近缘种；夜间翻落叶捕甲虫与蛞蝓	美國蟾蜍
amphibia	古北界	新疆一处湖水里长大的大吻鲤	扁吻鱼	Aspiorhynchus laticeps	扁吻鱼	仅见于塔里木盆地水系与博斯腾湖；因过度捕捞与入湖河水断流而成极危	扁吻鱼
amphibia		没有肺、赖在急流里的扁平蟾	布桑加巴蟾	Barbourula busuangensis	布桑加巴蟾	菲律宾巴拉望特有，无肺靠皮肤换气；头体扁、骨骼重，雄腹部具横肌束，终生不离清澈山溪	布桑加巴蟾
amphibia		一受惊就翻出花肚皮的蟾蜍	大蹼铃蟾	Bombina maxima	大蹼铃蟾	中国西南山地水塘居民，受惊弓背翻肢暴露腹面黑斑，皮肤分泌刺激性肽类	大蹼铃蟾
amphibia	古北界	水温一升高就活不下去的鱼	细鳞鲑	Brachymystax lenok	细鳞鲑	东亚北部冷水溪流鲑科鱼，鳞细、鳍基泛橙；只认高溶氧的低温源头水	细鳞鲑
amphibia		张着大嘴等猎物自己走来的蛙	南美角蛙	Ceratophrys cranwelli	南美角蛙	南美草地穴居，半埋落叶中伏击昆虫与小型脊椎动物；旱季入土待雨	南美角蛙
amphibia	古北界	游到河口就停下产卵的白鲑	秋白鲑	Coregonus autumnalis	秋白鲑	北冰洋沿岸鲑科鱼，洄游至河口与近岸浅水产卵；对水温与溶氧变化敏感	秋白鮭
amphibia	新北界	吃水草吃到被全世界放出去的鱼	草鱼	Ctenopharyngodon idella	草鱼	以水草为主食，因养殖与除草被引种到多国；流水江河中才能自然繁殖	草鱼
amphibia	东洋界	眼睛占半张脸、贴底刮藻的鲴	大眼圆吻鲴	Distoechodon macrophthalmus	大眼圆吻鲴	中国长江上游特有种，眼大、口下位具角质缘，刮食石头上的藻类；分布狭窄，因水电与采砂受威胁	大眼圆吻鲴
amphibia		住在喜马拉雅西段溪流石缝里的蟾	喜山蟾蜍	Duttaphrynus himalayanus	喜山蟾蜍	分布于喜马拉雅山西段一带，栖山溪与灌丛石下；繁殖与冷水溪流绑定，讲高海拔两栖类的适应	喜山蟾蜍
amphibia		脸颊两道浅纹的树栖蛙	白颊费树蛙	Feihyla palpebralis	白颊费树蛙	树蛙科树栖种，颊部与体侧浅色斑纹明显；卵包在水面泡沫巢中，蝌蚪在泡沫内发育	白颊费树蛙
amphibia		眼睑一圈黑边的纤细树蛙	黑眼睑纤树蛙	Gracixalus gracilipes	黑眼睑纤树蛙	肢细、吸盘大，趾间弱而善攀；夜行于林缘叶片背面，卵产水边叶上，蝌蚪落水发育	黑眼睑纤树蛙
amphibia	东洋界	嘴唇厚重、体侧近乎无鳞的鱼	全裸裸重唇鱼	Gymnodiptychus integrigymnatus	全裸裸重唇鱼	裂腹鱼类，口下位、唇厚而裸，适应急流刮食；限于上游干流急水段，筑坝与采砂使其易危	全裸裸重唇鱼
amphibia	东洋界	胸腹连成吸盘趴在石头上的鱼	大鳍间吸鳅	Hemimyzon macroptera	大鳍间吸鳅	平鳍鳅类，胸鳍与腹鳍横向扩展贴附急流石面；山溪急流特化种，靠腹面吸盘抵住水流	大鳍间吸鳅
amphibia	东洋界	眼睛长在头侧下方的滤食鲢	大鳞鲢	Hypophthalmichthys harmandi	大鳞鲢	鲢属种类，眼位偏低，鳃耙密集成网滤食浮游生物；东南亚大河洄游，繁殖生态资料匮乏	大鳞鲢
amphibia		雨后鼓噪、受惊把身子鼓成球的蛙	北方狭口蛙	Kaloula borealis	北方狭口蛙	狭口蛙科，口小、头钝；暴雨后聚集临时水塘鸣叫繁殖，遇敌吸气膨体并分泌黏滑皮肤物	北方狭口蛙
amphibia		把卵打在叶子上、蝌蚪自己掉进水洼	泰北原指树蛙	Kurixalus bisacculus	泰北原指树蛙	树蛙科原指树蛙属小型树蛙，在临时水洼上方的叶背产泡沫卵块，孵化后蝌蚪落入水中继续发育	泰北原指树蛙
amphibia	古北界	身子压扁、直接生幼鱼的小条鳅	北鳅	Lefua costata	北鳅	条鳅科小型底栖鱼，体侧扁、吻钝，栖静水浅湾；卵胎生直接产幼鱼，对季节性水塘适应力强	北鳅
amphibia		只活在海南山地、不走蝌蚪阶段的蛙	卢文氏树蛙	Liuixalus romeri	卢文氏树蛙	海南岛特有种，体型极小，栖林下落叶层与低矮植被；卵在陆上直接孵出小蛙，无自由游泳的蝌蚪期	盧文氏樹蛙
amphibia	古北界	背拱如顶、靠水草过日子的团头鲂	武昌鱼	Megalobrama amblycephala	武昌鱼	体高侧扁，主食水草；天然产卵场依赖通江湖泊，江湖隔断使野生种群大减	武昌鱼
amphibia	澳新界·海洋	肠子能当第二套呼吸器官的鱼	泥鳅	Misgurnus anguillicaudatus	泥鳅	溶氧耗尽时吞气经肠壁换气，旱季可钻入湿泥存活；须可感知底质，对气压与水质变化极敏感	泥鳅
amphibia	古北界	专砸螺蛳、咽齿如磨盘的巨鲤	青鱼	Mylopharyngodon piceus	青鱼	鲤科青鱼属，咽齿粗壮如臼，专碾螺蚌；长江四大家鱼之一，需江流涨水触发产卵	青鱼
amphibia	古北界	幼鱼拖着三角帆、成鱼换了张脸	胭脂鱼	Myxocyprinus asiaticus	胭脂鱼	幼体背鳍高耸如帆、体侧三道横纹，随成长纹退色转；性成熟晚，依赖大江洄游产卵	胭脂魚
amphibia		一辈子住在地下、只在雨季露面的蛙	紫蛙	Nasikabatrachus sahyadrensis	紫蛙	西高止山脉特有种，吻尖如铲善掘土，终生穴居地下仅雨季出土；以白蚁为食，属极古老支系	紫蛙
amphibia		背拱得高、下颌像铲子的溪流鱼	高身铲颌鱼	Onychostoma alticorpus	高身铲颌鱼	体高而侧扁，下唇角质化成铲状刮食石头上的藻类；台湾特有种，栖水质清冽的中低海拔溪流	高身鏟頜魚
amphibia	古北界	吻上长满结节、贴石过活的亚科小鱼	异华鲮	Parasinilabeo assimilis	异华鲮	吻端具细密角质结节，口下位适应急流刮藻；西南山溪分布，砾石滩被采砂与水坝吞噬	异华鲮
amphibia		长着鲤科的身子却过着猎手的日子	鲈鲤	Percocypris pingi	鲈鲤	金沙江与元江特有的大型鲤科鱼，口大、须短，成鱼捕食其他鱼类；幼体食无脊椎动物	鲈鲤
amphibia		在叶片上孵化、不下水成长的树蛙	肯氏小树蛙	Philautus kempii	肯氏小树蛙	灌丛蛙属，卵产在叶片上直接孵出幼蛙，无自由游泳的蝌蚪期；依赖完整森林冠层	肯氏小树蛙
amphibia	古北界	鳞细、体侧带横纹、张口刮藻的鲴	细鳞鲴	Plagiognathops microlepis	细鳞鲴	鳞细小，口位偏前，刮食藻类与有机碎屑；长江水系广布，水库化影响其产卵洄游	细鳞鲴
amphibia	东洋界	靠肚子吸在急流石头上的海南鳅	保亭近腹吸鳅	Plesiomyzon baotingensis	保亭近腹吸鳅	胸腹鳍愈合成吸盘贴附砾石；海南特有种，只认高溶氧山溪，水质一变即消失	保亭近腹吸鳅
amphibia		头顶微凹、在水边打泡沫巢的树蛙	凹顶泛树蛙	Polypedates impresus	凹顶泛树蛙	头背略凹，于水边叶上筑泡沫巢护卵，蝌蚪落入水中发育；见于东南亚林缘湿地	凹顶泛树蛙
amphibia	东洋界	脑袋宽扁、趴在南岭溪石上的鳅	宽头拟腹吸鳅	Pseudogastromyzon laticeps	宽头拟腹吸鳅	头宽扁，腹面吸盘抵住急流，刮食石表藻类；华南山溪特有种，小水电断流威胁其存续	宽头拟腹吸鳅
inverts		花园上空巡飞的蓝斑大蜓	蓝晏蜓	Aeshna cyanea	蓝晏蜓	北美常见蜓科巨蜓，胸侧与腹部蓝斑醒目；雄虫在空中巡逻领地，幼虫在池塘越冬并多次蜕皮	藍晏蜓
inverts		台湾高海拔静水上的晏蜓	泰雅晏蜓	Aeshna petalura	泰雅晏蜓	分布于台湾与邻近山区的晏蜓属，栖高山池沼与静水；成虫在山林间巡飞，幼虫适应低温水体	泰雅晏蜓
inverts	古北界	以成虫之身越冬、开春最先露面	荨麻蛱蝶	Aglais urticae	荨麻蛱蝶	幼虫群集取食荨麻并吐丝结网；以成虫形态在暗处冬眠，是早春最早见到的蝴蝶之一，翅上红斑随磨损褪淡	蕁麻蛺蝶
inverts	新北界	夜出切断幼苗茎基部的灰蛾	小地老虎	Agrotis ipsilon	小地老虎	夜蛾科迁飞性蛾类，幼虫昼伏土中、夜出咬断幼苗茎基；成虫可远距离迁飞，随季节在不同纬度间往返	小地老虎
inverts	非洲热带界	雌性背上那片不是壳的“壳”	船蛸	Argonauta argo	船蛸	章鱼近亲，雌性分泌薄而对称的石灰质卵盒携卵并兼作浮力舱，与自身并不相连；雄体极小，交配时断腕委身	船蛸
inverts	非洲热带界	卵盒两侧长着“耳”的船蛸	阔船蛸	Argonauta hians	阔船蛸	卵盒肋纹宽而具翼状侧突，形似双耳；热带海域浮游生活，雌雄体型悬殊，雄腕脱落交配的性二态极端	闊船蛸
inverts	澳新界·海洋	会爬椰子树、换壳换到不用寄居	椰子蟹	Birgus latro	椰子蟹	现存最大陆生节肢动物，幼体入海孵化后上岸，腹退化不再寄居螺壳；能开椰取仁，血蓝蛋白使它呈粉色	椰子蟹
inverts	东洋界	日本本土仅有的螯虾、被入侵者挤压	日本黑螯虾	Cambaroides japonicus	日本黑螯虾	东洋界北部淡水螯虾，栖清澈溪流石下；自美国螯虾引入后栖息地被竞争蚕食，野外状况资料稀少	日本黑螯虾
inverts	古北界	早春第一波淡蓝小蝶、幼虫吃花也吃果	琉灰蝶	Celastrina argiolus	琉灰蝶	灰蝶科广布小型蝶，春世代翅面淡蓝、夏世代偏灰白；寄主极杂，取食花、果与嫩梢，还常与蚂蚁往来	琉灰蝶
inverts	非洲热带界	印度洋与西太平洋的深水小八腕	小孔蛸	Cistopus indicus	小孔蛸	蛸科深水小型种，体具发光器；底栖于外海泥沙与岩礁，生活史多由渔获标本推知，野外观察极少	小孔蛸
inverts	非洲热带界	头小眼大、靠发光器抹去自己影子的鱿鱼	小头鱿	Cranchia scabra	小头鱿	玻璃鱿科，体表近透明、眼大，眼下具发光器向下补光；腹腔容纳发光细菌，在深水中隐身	小头鱿
inverts	澳新界·海洋	雄虫通体血红的开阔水面巡游者	猩红蜻蜓	Crocothemis servilia	猩红蜻蜓	蜻科广布种，成熟雄虫复眼与腹部猩红、雌与未熟个体黄褐；喜停栖裸地与水面，领域性强	猩红蜻蜓
inverts	澳新界·海洋	最重的章鱼，雌产完卵就不再进食	北太平洋巨型章鱼	Enteroctopus dofleini	北太平洋巨型章鱼	现存体型最重的章鱼，具极强学习与攀爬能力；雌虫长期护卵不摄食，卵孵化后即死亡	北太平洋巨型章魚
inverts		南大洋的食物底座，生物量以亿吨计	南极磷虾	Euphausia superba	南极磷虾	甲壳类中生物量极大，是鲸、企鹅与海豹的共同食物基础；能发光通讯，幼体在海冰下越冬	南极磷虾
inverts	澳新界·海洋	埋进沙里只露两只眼的微型墨鱼	四盘耳乌贼	Euprymna morsei	四盘耳乌贼	耳乌贼科小型底栖种，腹面发光器与昼夜节律同步；白天埋沙、夜出捕食小型甲壳类	四盘耳乌贼
inverts		山溪石下横行、步足泛蓝灰的溪蟹	蓝灰泽蟹	Geothelphusa caesia	蓝灰泽蟹	溪蟹科陆封性淡水蟹，幼体在岸上直接孵出小蟹，无海洋溦状阶段；栖山溪石下，取食落叶与小型无脊椎	蓝灰泽蟹
inverts	古北界	以成虫之身越冬、活过小半年的粉蝶	钩粉蝶	Gonepteryx rhamni	钩粉蝶	翅尖带钩的硫黄色粉蝶，夏末羽化后停育越冬，翌春才产卵；幼虫专食鼠李	钩粉蝶
inverts	澳新界·海洋	身上蓝圈一亮就等于下逐客令	环蛸	Hapalochlaena maculosa	环蛸	受威胁时体侧蓝环闪烁放大作警戒；唾液含强效河豚毒素，几乎不主动攻击	环蛸
inverts	古北界	雌蝶穿上毒蝶的衣裳出门	金斑蛱蝶	Hypolimnas misippus	金斑蛱蝶	蛱蝶科迁飞性种类，雌蝶拟态不可口的斑蝶以躲天敌，雄蝶黑底白斑；随风远距离扩散	金斑蛱蝶
inverts		雌的分好几种色，雄是青蓝两截	青纹细蟌	Ischnura senegalensis	青纹细蟌	小型豆娘，雄腹部青蓝相间，雌存在多种色型；从临时水塘到城市沟渠都能繁殖	青紋細蟌
inverts	古北界	深海里雌巨雄小的透明八腕	乍波蛸	Japetella diaphana	乍波蛸	深海玻璃蛸类，雌体远大于雄、腕间具膜如披风；标本稀少，生活史多由拖网渔获推知	乍波蛸
inverts	古北界	幼虫钻进豆荚里吃种子的蓝灰蝶	亮灰蝶	Lampides boeticus	亮灰蝶	灰蝶科小灰蝶，翅尾具细丝状突；幼虫蛀食豆科的花与荚，成虫随气流季节性迁飞	亮灰蝶
inverts	古北界	嘴边伸出一对假喙的越冬蝶	朴喙蝶	Libythea celtis	朴喙蝶	触须粗大前伸似鸟喙；幼虫专食朴树叶片，成虫以成虫态越冬，寿命可跨半年以上	朴喙蝶
inverts	澳新界·海洋	靠一圈肉鳍波动悬停的近海乌贼	欧洲乌贼	Loligo vulgaris	欧洲乌贼	肉鳍沿外套膜全长波动推进，可悬停亦可短距爆发；东北大西洋与地中海的底拖网主捕鱼种之一	欧洲乌贼
inverts	东洋界	淡水里长出大螯的青虾	日本沼虾	Macrobrachium nipponense	日本沼虾	东亚淡水沼虾，成熟雄虾第二螯足显著粗长；栖湖泊河川水草带，冬季退入深水聚集	日本沼虾
inverts		旱季换掉翅上那只大眼睛斑	暮眼蝶	Melanitis leda	暮眼蝶	蛱蝶科，湿季型前翅具大眼斑、旱季型斑褪而翅缘更锯齿；幼虫食禾草，随季风远距离迁飞	暮眼蝶
inverts		螯指尖细带刺的山溪蟹	尖肢南海溪蟹	Nanhaipotamon aculatum	尖肢南海溪蟹	南海溪蟹属，雄螯指端尖细；陆封型淡水蟹，幼体在岸上孵化，只认水质清冽的山溪	尖肢南海溪蟹
inverts		全岛特有、被列易危的溪蟹	台湾南海溪蟹	Nanhaipotamon formosanum	台湾南海溪蟹	台湾特有种，栖中低海拔溪流石下与洞穴；不经海水阶段直接发育，分布零散对生境破坏敏感	台湾南海溪蟹
inverts	澳新界·海洋	夜里上浮、白天下沉的喷水鱿	夏威夷双柔鱼	Nototodarus hawaiiensis	夏威夷双柔鱼	枪乌贼科，腕间膜发达；昼夜做明显垂直迁移，夜间上浮表层觅食	夏威夷双柔鱼
inverts		连基本生活史都还没写清的章鱼	东蛸	Octopus berenice	东蛸	大西洋西部记录的小型蛸属种，标本稀少；体色与栖息深度仍多由渔获推断，属数据缺乏类群	东蛸
inverts	澳新界·海洋	往胃里灌水当浮力舱的深海八腕	快蛸	Ocythoe tuberculata	快蛸	快蛸科唯一成员，腕间膜极宽如伞；靠灌水扩张胃部悬浮水中，不作底栖爬行	快蛸
inverts	澳新界·海洋	排队夜行、靠尿说话的海龙虾	眼斑龙虾	Panulirus argus	眼斑龙虾	龙虾科无大螯，长触须与背眼斑警戒；迁移时列队前进并排尿传递信号，海草床是育幼场	眼斑龍蝦
mammalia	东洋界	肩披金鬃、翼展近两米的巨蝠	鬃毛利齿狐蝠	Acerodon jubatus	鬃毛利齿狐蝠	菲律宾果蝠，头颈与肩部毛色金黄、翼展可达一米六以上；专食无花果，靠长距离飞行追随零星结果的大树	鬃毛利齒狐蝠
mammalia	东洋界	上门齿上开着两道沟的飞鼠	沟牙鼯鼠	Aeretes melanopterus	沟牙鼯鼠	中国特有鼯鼠，上门齿前面各有一条深沟而得名；栖温带山地针阔混交林，借皮膜滑翔于树冠间，巢筑于树洞	沟牙鼯鼠
mammalia	东洋界	黑得发亮、爱贴着水面喝水的小蝠	菲果蝠	Aethalops alecto	菲果蝠	东南亚特有小型果蝠，通体近黑、耳小；以软果为食，黄昏成群飞出觅食，常在水面低飞取饮	菲果蝠
mammalia	非洲热带界	后趾带半点蹼、住在沼泽树冠上的猴	短肢猴	Allenopithecus nigroviridis	短肢猴	西非中刚果盆地沼泽特有种，趾端微具蹼状缘，四肢短；几乎终生活动于洪泛林与纸草沼泽的树冠层	短肢猴
mammalia	新热带界	靠一根放大声音的舌骨喊出几公里	黑吼猴	Alouatta caraya	黑吼猴	雄体漆黑、雌与幼体金黄，两性判然有别；舌骨异常膨大共鸣，晨昏齐吼可传数公里以宣示领域	黑吼猴
mammalia	新北界	用尾巴当第五只手在树冠间荡行	黑掌蜘蛛猴	Ateles geoffroyi	黑掌蜘蛛猴	尾端腹侧有指状纹裸皮可抓握，臂极长，摆荡跨越林冠空隙；结大群、雄性扩散，林冠断裂使它难以续存	黑掌蜘蛛猴
mammalia	东洋界	稻田边体型最大的鼠类之一	板齿鼠	Bandicota indica	板齿鼠	东南亚巨鼠，体粗壮、后足长；喜稻田与沟渠，繁殖快、一年可多次产仔，能携带多种人兽共患病原	板齒鼠
mammalia	新热带界	白天缩在树洞里、靠配偶制守夜	阿氏夜猴	Aotus azarae	阿氏夜猴	新热带夜行猴，眼极大、视网膜以视杆为主；一夫一妻，雄猴白天背负幼崽，领地靠气味与尖声维持	阿氏夜猴
mammalia	古北界	两只大耳朵在脸前连成一片的蝙蝠	宽耳蝠	Barbastella leucomelas	宽耳蝠	耳基部相连横跨额前，夜栖岩洞、桥下与旧建筑；以蛾类为主食，靠低频叫声在开阔林地掠食	宽耳蝠
mammalia	非洲热带界	只认卡鲁灌木丛的那一小片遮蔽	南非山兔	Bunolagus monticularis	南非山兔	南非卡鲁特有种，腿长耳大、尾下白色；活动紧贴河岸灌丛，灌丛被清理与羊群竞争使其极危	南非山兔
mammalia	新热带界	脸越红，说明这只猴子越健康	白秃猴	Cacajao calvus	白秃猴	栖亚马逊泛滥林，面部裸皮的泛红程度与血红蛋白相关，被同类用来读取健康状况；尾短不能缠绕	白禿猴
mammalia	新热带界	牙齿有两层釉质、常产双胞胎的狨猴	节尾猴	Callimico goeldii	节尾猴	绒猴类中唯一具双层牙釉质者；每胎多为双仔，父亲与兄姐承担背负幼崽的主要工作，喜活动于竹丛	節尾猴
mammalia	新热带界	耳侧垂着两撮白毛的食胶狨猴	白耳狨	Callithrix aurita	白耳狨	齿特化、爪如钩，能啃开树皮取食树胶；与引入的近缘种杂交，使纯种个体被基因侵蚀	白耳狨
mammalia	东洋界	头背灰白、腹部橙红的树松鼠	金背松鼠	Callosciurus caniceps	金背松鼠	东南亚树栖松鼠，腹面橙红、尾蓬松；取食花果与嫩芽，有藏种行为	金背松鼠
mammalia	新热带界	全世界最小的猴子，靠啃树皮喝汁	倭狨	Cebuella pygmaea	倭狨	体长仅十余厘米，爪呈钩状可贴附树干；用门齿在树皮上钻孔，舔食流出的树汁与昆虫	倭狨
mammalia	新北界	会捡起石头砸开硬果的猴子	卷尾猴	Cebus capucinus	卷尾猴	中美洲卷尾猴，用石锤砸开坚硬的果实与贝类；群居、杂食，兼食鸟蛋与雏鸟，雄猴成年后离开出生群	卷尾猴
mammalia	非洲热带界	靠一条粗尾巴囤脂肪睡过旱季	大鼠狐猴	Cheirogaleus major	大鼠狐猴	马达加斯加小型狐猴，旱季入树洞长时间蛰伏、体温随环境起伏；脂肪储在尾中，醒来尾部明显变细	大鼠狐猴
mammalia	新热带界	吻上一撮白毛、牙齿专开硬壳果	白鼻僧面猴	Chiropotes albinasus	白鼻僧面猴	亚马逊僧面猴类，鼻部白毛醒目；犬齿与颌骨粗壮，主食其他猴咬不开的硬壳种子，随果源大范围移动	白鼻僧面猴
mammalia	非洲热带界	鼻退化、靠胃里发酵树叶过活	东黑白疣猴	Colobus guereza	东黑白疣猴	体侧垂白毛如披风；瘤胃样大胃靠细菌分解叶片，晨昏齐声低吼宣示领地，新生幼崽通体雪白	东黑白疣猴
mammalia	新北界	埋种子埋到忘记、顺手种出一片林	中美毛臀刺鼠	Dasyprocta punctata	中美毛臀刺鼠	日行性大型啮齿类，逐颗埋藏坚果储粮，被遗忘的种子就地萌发；体毛硬而带油光，胆大警觉	中美毛臀刺鼠
mammalia	非洲热带界	伸一根细中指敲树听虫的怪猴	指猴	Daubentonia madagascariensis	指猴	夜行，用特化的中指叩击树干、凭空洞声定位蛀虫幼虫，再咬穿木头钩出；门齿终生生长，因不祥传说遭扑杀	指猴
mammalia	东洋界	喜马拉雅林里肚皮橙红的细吻松鼠	橙腹长吻松鼠	Dremomys lokriah	橙腹长吻松鼠	分布于喜马拉雅山东段冷杉与混交林，腹面橙红、吻部细；取食球果与嫩芽，冬季储粮、林冠间滑跃	橙腹长吻松鼠
mammalia	古北界	眼睛埋进皮下的一家共用一条隧道	鼹形田鼠	Ellobius talpinus	鼹形田鼠	中亚干草原啮齿类，眼缩入皮下、前爪粗大；全家共掘隧道群居，啃食草根与块茎，几乎不出地面	鼹形田鼠
mammalia	东洋界	肚子乌黑、住在落叶层下的山地鼠	黑腹绒鼠	Eothenomys melanogaster	黑腹绒鼠	东亚山地林栖田鼠，腹面毛色深黑；活动于湿润针阔混交林的落叶层与倒木下，取食草本、苔藓与菌丝	黑腹绒鼠
mammalia	澳新界·海洋	只住在百年大树树洞里的小飞鼠	利氏袋鼯	Gymnobelideus leadbeateri	利氏袋鼯	澳洲维多利亚州特有种，依赖山桉老林的树洞筑巢，群体挤抱御寒；林火与老树倒失使其栖息地碎片化到极危	利氏袋鼯
mammalia	东洋界	翅膀上长满长毛的蝙蝠	毛翼管鼻蝠	Harpiocephalus harpia	毛翼管鼻蝠	翼膜与指间密布长毛而得名；栖南亚与华南常绿林，藏身树洞与叶丛，食蛾类等飞虫，行踪隐蔽少被观察	毛翼管鼻蝠
mammalia	东洋界	贴着水面捉蚊子的棕灰小蝠	灰伏翼	Hypsugo pulveratus	灰伏翼	东亚小型蝙蝠，毛色灰褐带粉霜感；常贴水面与林缘飞行捕食双翅目，栖洞穴、坑道与旧建筑缝隙	灰伏翼
mammalia	非洲热带界	灵长类里跑得最快的短腿冠军	赤猴	Erythrocebus patas	赤猴	非洲稀树草原地栖猴，四肢修长、常在地面活动；遇猎豹等追捕时全速狂奔，速度在灵长类中名列前茅	赤猴
mammalia	东洋界	鼻叶叠成马蹄、挂满溶洞的巨蝠	大蹄蝠	Hipposideros armiger	大蹄蝠	体型最大的蹄蝠类之一，鼻叶呈多层马蹄状；以恒频回声定位，石灰岩洞大群集群，食谱里连椿象也不放过	大蹄蝠
mammalia	东洋界	夫妻俩清晨对唱划地盘的白手猿	白掌长臂猿	Hylobates lar	白掌长臂猿	手足雪白如戴手套，一夫一妻家庭群；晨间雌雄对唱二重鸣宣示领地，林冠断裂使其难以迁移与觅食	白掌長臂猿
mammalia	东洋界	本属只此一种、夏天住树洞的蝙蝠	南蝠	Ia io	南蝠	单型属的唯一成员，东亚蝙蝠；夏栖树洞与岩洞捕食飞虫，冬入洞蛰伏，洞穴扰动与农药威胁其种群	南蝠
marine	新热带界	只存在于文献里的恒河之鲨	恒河露齿鲨	Glyphis gangeticus	恒河露齿鲨	真鲨科罕见的纯淡水鲨，长期与入河的牛鲨混称；已知标本极少、分类存疑，几乎无人亲眼确认	恒河露齿鲨
marine	澳新界·海洋	靠一张塌鼻大脸在滩上争夺配偶	灰海豹	Halichoerus grypus	灰海豹	北温带大型海豹，吻长而下垂；繁殖期雄兽上岸占据滩头看守雌性群，东西大西洋种群遗传上彼此独立	灰海豹
marine	澳新界·海洋	留着七道鳃裂的原始鲨鱼	尖吻七鳃鲨	Heptranchias perlo	尖吻七鳃鲨	具七道鳃裂而非五道，保留鲨类古老特征；眼大吻尖，主食鱼与头足类并食腐，深水拖网偶获、数量不明	尖吻七鳃鲨
marine	澳新界·海洋	背棘护身、卵壳拧成螺丝状的鲨	佛氏虎鲨	Heterodontus francisci	佛氏虎鲨	东北太平洋底栖虎鲨，背鳍前各具硬棘、头部钝圆；产螺旋纹卵壳楔入礁缝，幼鲨在潮间带以下成长	佛氏虎鯊
aves	非洲热带界	颈侧翎羽翻成扇的沙漠大鸨	翎颌鸨	Chlamydotis undulata	翎颌鸨	北非至撒哈拉荒漠居民，雄求偶时把颈侧翎羽向前翻成扇；因捕猎与栖息地退化而成易危	翎頜鴇
aves	新北界	金红头颅配漆黑肚皮的蜂鸟	金喉红顶蜂鸟	Chrysolampis mosquitus	金喉红顶蜂鸟	雄体头喉金光、头顶绯红而腹部漆黑，见于南美北岸；守花丛取蜜，亦捕飞虫	金喉红顶蜂鸟
reptilia	澳新界·海洋	身上套着黑白环、印度洋近岸的小海蛇	环纹海蛇	Hydrophis fasciatus	环纹海蛇	印度洋—西太平洋近岸小型海蛇，体环深浅相间；卵胎生、以鱼为食，性情相对迟钝，被拖网误获后常被误杀	环纹海蛇
carnivora	新北界	秋天低吼争偶、鹿角年年重长的鹿	欧洲马鹿	Cervus elaphus	欧洲马鹿	发情期雄鹿吼叫并顶角决斗；鹿角每年脱落重长，以草为主兼食嫩枝与树皮，是鹿科中体型最大者之一	欧洲马鹿
mammalia	澳新界·海洋	背纹未成年就消失、活到今天的亚科遗孤	纹兔袋鼠	Lagostrophus fasciatus	纹兔袋鼠	自己亚科的唯一幸存者，幼体背具黑纹、长大后褪去；现仅存于西澳近海两座岛屿，靠取食多肉灌木不需饮水	纹兔袋鼠
aves	新热带界	紫喉配白边叉尾的求偶炫耀者	紫辉林星蜂鸟	Calliphlox amethystina	紫辉林星蜂鸟	雄鸟紫喉结构色与深叉白边尾的展示飞行；雌鸟单独孵卵育雏，自特立尼达延伸至亚马逊	紫辉林星蜂鸟
aves	新热带界	尾巴像镀了铜金的巴西蜂鸟	金尾蜂鸟	Chrysuronia oenone	金尾蜂鸟	雄鸟铜金色尾羽与金绿背的结构色，活动于大西洋森林林缘与花园，雌鸟独自育雏	金尾蜂鸟
